20180922,17:09:33,50.75,
20180922,17:09:34,50.75,
20180922,17:09:35,51.25,
20180922,17:09:36,51.75,
20180922,17:09:38,51.75,
20180922,17:09:39,52.0,
20180922,17:09:40,52.5,
20180922,17:09:41,52.25,
20180922,17:09:42,51.5,
20180922,17:09:44,51.0,
20180922,17:09:45,50.25,
20180922,17:09:46,49.75,
20180922,17:09:47,49.25,
20180922,17:09:48,48.75,
20180922,17:09:50,48.5,
20180922,17:09:51,48.75,
20180922,17:09:52,48.75,
20180922,17:09:53,49.0,
20180922,17:09:54,48.75,
20180922,17:09:56,48.75,
20180922,17:09:57,48.5,
20180922,17:09:58,48.25,
20180922,17:09:59,48.25,
20180922,17:10:01,48.25,
20180922,17:10:02,48.25,
20180922,17:10:03,48.25,
20180922,17:10:04,48.25,
20180922,17:10:05,48.25,
20180922,17:10:07,48.25,
20180922,17:10:08,48.5,
20180922,17:10:09,48.25,
20180922,17:10:10,48.0,
20180922,17:10:11,48.0,
20180922,17:10:13,47.75,
20180922,17:10:14,47.5,
20180922,17:10:15,47.75,
20180922,17:10:16,47.75,
20180922,17:10:17,48.25,
20180922,17:10:19,48.0,
20180922,17:10:20,48.25,
20180922,17:10:21,48.0,
20180922,17:10:22,48.0,
20180922,17:10:24,47.75,
20180922,17:10:25,47.75,
20180922,17:10:26,47.5,
20180922,17:10:27,47.0,
20180922,17:10:28,47.0,
20180922,17:10:30,47.25,
20180922,17:10:31,47.0,
20180922,17:10:32,47.25,
20180922,17:10:33,47.25,
20180922,17:10:34,47.25,
20180922,17:10:36,47.25,
20180922,17:10:37,47.0,
20180922,17:10:38,47.0,
20180922,17:10:39,46.75,
20180922,17:10:40,46.5,
20180922,17:10:42,46.75,
20180922,17:10:43,46.5,
20180922,17:10:44,46.75,
20180922,17:10:45,46.75,
20180922,17:10:47,46.5,
20180922,17:10:48,46.5,
20180922,17:10:49,46.5,
20180922,17:10:50,46.75,
20180922,17:10:51,46.75,
20180922,17:10:53,46.75,
20180922,17:10:54,46.25,
20180922,17:10:55,46.0,
20180922,17:10:56,45.5,
20180922,17:10:57,45.5,
20180922,17:10:59,45.5,
20180922,17:11:00,45.5,
20180922,17:11:01,45.75,
20180922,17:11:02,45.75,
20180922,17:11:03,45.75,
20180922,17:11:05,45.5,
20180922,17:11:06,45.5,
20180922,17:11:07,45.25,
20180922,17:11:08,45.0,
20180922,17:11:10,44.75,
20180922,17:11:11,45.0,
20180922,17:11:12,45.5,
20180922,17:11:13,45.25,
20180922,17:11:14,45.0,
20180922,17:11:16,45.0,
20180922,17:11:17,44.5,
20180922,17:11:18,44.0,
20180922,17:11:19,44.5,
20180922,17:11:20,44.75,
20180922,17:11:22,44.75,
20180922,17:11:23,44.5,
20180922,17:11:24,44.75,
20180922,17:11:25,45.25,
20180922,17:11:26,45.5,
20180922,17:11:28,46.0,
20180922,17:11:29,46.0,
20180922,17:11:30,45.75,
20180922,17:11:31,45.5,
20180922,17:11:33,45.25,
20180922,17:11:34,45.25,
20180922,17:11:35,45.0,
20180922,17:11:36,44.75,
20180922,17:11:37,44.5,
20180922,17:11:39,44.25,
20180922,17:11:40,43.5,
20180922,17:11:41,43.5,
20180922,17:11:42,43.0,
20180922,17:11:43,42.5,
20180922,17:11:45,42.25,
20180922,17:11:46,41.75,
20180922,17:11:47,41.5,
20180922,17:11:48,41.25,
20180922,17:11:49,41.0,
20180922,17:11:51,40.5,
20180922,17:11:52,40.5,
20180922,17:11:53,39.75,
20180922,17:11:54,39.5,
20180922,17:11:56,39.25,
20180922,17:11:57,39.0,
20180922,17:11:58,39.0,
20180922,17:11:59,39.0,
20180922,17:12:00,39.0,
20180922,17:12:02,39.0,
20180922,17:12:03,39.0,
20180922,17:12:04,39.0,
20180922,17:12:05,39.0,
20180922,17:12:06,39.0,
20180922,17:12:08,39.25,
20180922,17:12:09,39.5,
20180922,17:12:10,40.0,
20180922,17:12:11,40.25,
20180922,17:12:12,40.25,
20180922,17:12:14,40.75,
20180922,17:12:15,40.75,
20180922,17:12:16,40.75,
20180922,17:12:17,40.5,
20180922,17:12:18,41.0,
20180922,17:12:20,21.75,
20180922,17:12:21,37.0,
20180922,17:12:22,37.25,
20180922,17:12:23,41.25,
20180922,17:12:25,41.5,
20180922,17:12:26,41.5,
20180922,17:12:27,41.5,
20180922,17:12:28,41.5,
20180922,17:12:29,41.5,
20180922,17:12:31,41.75,
20180922,17:12:32,41.75,
20180922,17:12:33,42.25,
20180922,17:12:34,42.5,
20180922,17:12:35,42.25,
20180922,17:12:37,42.5,
20180922,17:12:38,42.25,
20180922,17:12:39,42.25,
20180922,17:12:40,42.25,
20180922,17:12:41,42.5,
20180922,17:12:43,42.25,
20180922,17:12:44,42.0,
20180922,17:12:45,42.25,
20180922,17:12:46,41.75,
20180922,17:12:48,41.75,
20180922,17:12:49,41.25,
20180922,17:12:50,41.0,
20180922,17:12:51,41.25,
20180922,17:12:52,41.0,
20180922,17:12:54,40.5,
20180922,17:12:55,40.25,
20180922,17:12:56,40.0,
20180922,17:12:57,39.75,
20180922,17:12:58,39.75,
20180922,17:13:00,39.75,
20180922,17:13:01,39.75,
20180922,17:13:02,39.75,
20180922,17:13:03,39.5,
20180922,17:13:04,39.25,
20180922,17:13:06,39.5,
20180922,17:13:07,39.25,
20180922,17:13:08,39.25,
20180922,17:13:09,38.75,
20180922,17:13:11,38.75,
20180922,17:13:12,38.75,
20180922,17:13:13,38.75,
20180922,17:13:14,38.75,
20180922,17:13:15,39.25,
20180922,17:13:17,39.5,
20180922,17:13:18,39.0,
20180922,17:13:19,38.75,
20180922,17:13:20,38.5,
20180922,17:13:21,38.25,
20180922,17:13:23,38.0,
20180922,17:13:24,38.0,
20180922,17:13:25,37.75,
20180922,17:13:26,37.5,
20180922,17:13:27,37.25,
20180922,17:13:29,37.0,
20180922,17:13:30,36.75,
20180922,17:13:31,36.5,
20180922,17:13:32,36.0,
20180922,17:13:34,35.75,
20180922,17:13:35,35.5,
20180922,17:13:36,35.5,
20180922,17:13:37,35.0,
20180922,17:13:38,34.75,
20180922,17:13:40,34.75,
20180922,17:13:41,34.75,
20180922,17:13:42,35.0,
20180922,17:13:43,35.0,
20180922,17:13:44,35.0,
20180922,17:13:46,35.0,
20180922,17:13:47,34.75,
20180922,17:13:48,34.75,
20180922,17:13:49,35.0,
20180922,17:13:50,35.25,
20180922,17:13:52,35.75,
20180922,17:13:53,35.75,
20180922,17:13:54,36.0,
20180922,17:13:55,36.25,
20180922,17:13:57,36.5,
20180922,17:13:58,36.25,
20180922,17:13:59,36.0,
20180922,17:14:00,35.75,
20180922,17:14:01,35.75,
20180922,17:14:03,36.0,
20180922,17:14:04,35.75,
20180922,17:14:05,35.75,
20180922,17:14:06,35.5,
20180922,17:14:07,35.75,
20180922,17:14:09,35.75,
20180922,17:14:10,36.25,
20180922,17:14:11,36.5,
20180922,17:14:12,36.25,
20180922,17:14:13,36.25,
20180922,17:14:15,36.25,
20180922,17:14:16,36.5,
20180922,17:14:17,36.5,
20180922,17:14:18,36.5,
20180922,17:14:20,36.75,
20180922,17:14:21,37.25,
20180922,17:14:22,37.25,
20180922,17:14:23,37.5,
20180922,17:14:24,37.5,
20180922,17:14:26,37.75,
20180922,17:14:27,38.0,
20180922,17:14:28,38.75,
20180922,17:14:29,39.25,
20180922,17:14:30,39.25,
20180922,17:14:32,39.0,
20180922,17:14:33,38.5,
20180922,17:14:34,38.25,
20180922,17:14:35,38.0,
20180922,17:14:36,37.75,
20180922,17:14:38,37.5,
20180922,17:14:39,37.5,
20180922,17:14:40,37.5,
20180922,17:14:41,37.75,
20180922,17:14:43,37.5,
20180922,17:14:44,37.25,
20180922,17:14:45,37.0,
20180922,17:14:46,37.25,
20180922,17:14:47,37.25,
20180922,17:14:49,37.25,
20180922,17:14:50,37.25,
20180922,17:14:51,37.25,
20180922,17:14:52,37.0,
20180922,17:14:53,36.75,
20180922,17:14:55,36.5,
20180922,17:14:56,36.25,
20180922,17:14:57,36.0,
20180922,17:14:58,35.75,
20180922,17:14:59,35.75,
20180922,17:15:01,35.5,
20180922,17:15:02,35.75,
20180922,17:15:03,35.75,
20180922,17:15:04,35.25,
20180922,17:15:06,35.25,
20180922,17:15:07,35.25,
20180922,17:15:08,35.25,
20180922,17:15:09,32.25,
20180922,17:15:10,30.75,
20180922,17:15:12,34.75,
20180922,17:15:13,34.75,
20180922,17:15:14,33.75,
20180922,17:15:15,35.0,
20180922,17:15:16,34.75,
20180922,17:15:18,34.75,
20180922,17:15:19,34.75,
20180922,17:15:20,35.0,
20180922,17:15:21,35.5,
20180922,17:15:22,35.75,
20180922,17:15:24,35.75,
20180922,17:15:25,34.75,
20180922,17:15:26,35.75,
20180922,17:15:27,35.5,
20180922,17:15:29,35.25,
20180922,17:15:30,35.0,
20180922,17:15:31,33.25,
20180922,17:15:32,35.0,
20180922,17:15:33,31.5,
20180922,17:15:35,33.25,
20180922,17:15:36,34.25,
20180922,17:15:37,34.25,
20180922,17:15:38,34.0,
20180922,17:15:39,34.0,
20180922,17:15:41,33.75,
20180922,17:15:42,33.75,
20180922,17:15:43,33.75,
20180922,17:15:44,34.0,
20180922,17:15:45,34.0,
20180922,17:15:47,34.0,
20180922,17:15:48,34.0,
20180922,17:15:49,34.0,
20180922,17:15:50,34.0,
20180922,17:15:52,34.0,
20180922,17:15:53,34.0,
20180922,17:15:54,34.0,
20180922,17:15:55,34.25,
20180922,17:15:56,34.5,
20180922,17:15:58,34.25,
20180922,17:15:59,34.0,
20180922,17:16:00,34.0,
20180922,17:16:01,34.5,
20180922,17:16:02,34.25,
20180922,17:16:04,34.25,
20180922,17:16:05,34.25,
20180922,17:16:06,33.75,
20180922,17:16:07,34.0,
20180922,17:16:08,34.0,
20180922,17:16:10,34.0,
20180922,17:16:11,34.0,
20180922,17:16:12,33.75,
20180922,17:16:13,33.75,
20180922,17:16:15,33.5,
20180922,17:16:16,33.75,
20180922,17:16:17,33.75,
20180922,17:16:18,33.5,
20180922,17:16:19,33.75,
20180922,17:16:21,33.75,
20180922,17:16:22,33.5,
20180922,17:16:23,33.25,
20180922,17:16:24,33.25,
20180922,17:16:25,33.0,
20180922,17:16:27,33.0,
20180922,17:16:28,33.0,
20180922,17:16:29,33.0,
20180922,17:16:30,32.75,
20180922,17:16:31,32.75,
20180922,17:16:33,32.75,
20180922,17:16:34,32.25,
20180922,17:16:35,32.25,
20180922,17:16:36,32.0,
20180922,17:16:38,32.0,
20180922,17:16:39,32.0,
20180922,17:16:40,31.75,
20180922,17:16:41,31.75,
20180922,17:16:42,31.75,
20180922,17:16:44,31.75,
20180922,17:16:45,31.75,
20180922,17:16:46,31.75,
20180922,17:16:47,31.75,
20180922,17:16:48,31.75,
20180922,17:16:50,31.75,
20180922,17:16:51,31.75,
20180922,17:16:52,31.5,
20180922,17:16:53,31.5,
20180922,17:16:54,31.5,
20180922,17:16:56,31.5,
20180922,17:16:57,31.5,
20180922,17:16:58,31.25,
20180922,17:16:59,31.25,
20180922,17:17:01,31.25,
20180922,17:17:02,31.25,
20180922,17:17:03,31.25,
20180922,17:17:04,31.25,
20180922,17:17:05,31.25,
20180922,17:17:07,31.25,
20180922,17:17:08,31.5,
20180922,17:17:09,31.5,
20180922,17:17:10,31.5,
20180922,17:17:11,31.25,
20180922,17:17:13,31.25,
20180922,17:17:14,31.25,
20180922,17:17:15,31.25,
20180922,17:17:16,31.25,
20180922,17:17:17,31.0,
20180922,17:17:19,31.0,
20180922,17:17:20,31.0,
20180922,17:17:21,31.0,
20180922,17:17:22,31.0,
20180922,17:17:23,31.0,
20180922,17:17:25,31.0,
20180922,17:17:26,30.75,
20180922,17:17:27,30.75,
20180922,17:17:28,30.75,
20180922,17:17:30,30.75,
20180922,17:17:31,30.75,
20180922,17:17:32,30.5,
20180922,17:17:33,30.5,
20180922,17:17:34,30.75,
20180922,17:17:36,30.5,
20180922,17:17:37,30.5,
20180922,17:17:38,30.25,
20180922,17:17:39,30.25,
20180922,17:17:40,30.0,
20180922,17:17:42,30.0,
20180922,17:17:43,30.0,
20180922,17:17:44,30.0,
20180922,17:17:45,30.0,
20180922,17:17:46,30.0,
20180922,17:17:48,30.0,
20180922,17:17:49,30.0,
20180922,17:17:50,30.0,
20180922,17:17:51,30.0,
20180922,17:17:53,30.0,
20180922,17:17:54,30.0,
20180922,17:17:55,30.0,
20180922,17:17:56,30.0,
20180922,17:17:57,30.0,
20180922,17:17:59,30.0,
20180922,17:18:00,30.0,
20180922,17:18:01,30.0,
20180922,17:18:02,30.25,
20180922,17:18:03,30.25,
20180922,17:18:05,30.25,
20180922,17:18:06,30.25,
20180922,17:18:07,30.0,
20180922,17:18:08,30.0,
20180922,17:18:09,30.0,
20180922,17:18:11,30.0,
20180922,17:18:12,29.75,
20180922,17:18:13,29.75,
20180922,17:18:14,29.75,
20180922,17:18:16,29.5,
20180922,17:18:17,29.75,
20180922,17:18:18,29.75,
20180922,17:18:19,29.75,
20180922,17:18:20,29.75,
20180922,17:18:22,29.5,
20180922,17:18:23,29.5,
20180922,17:18:24,29.75,
20180922,17:18:25,29.75,
20180922,17:18:26,29.75,
20180922,17:18:28,29.75,
20180922,17:18:29,29.75,
20180922,17:18:30,29.75,
20180922,17:18:31,30.0,
20180922,17:18:32,29.75,
20180922,17:18:34,29.75,
20180922,17:18:35,29.75,
20180922,17:18:36,29.75,
20180922,17:18:37,29.75,
20180922,17:18:39,30.0,
20180922,17:18:40,29.75,
20180922,17:18:41,30.0,
20180922,17:18:42,30.0,
20180922,17:18:43,30.0,
20180922,17:18:45,30.0,
20180922,17:18:46,30.0,
20180922,17:18:47,30.0,
20180922,17:18:48,30.0,
20180922,17:18:49,30.0,
20180922,17:18:51,30.0,
20180922,17:18:52,29.75,
20180922,17:18:53,29.75,
20180922,17:18:54,29.75,
20180922,17:18:55,29.75,
20180922,17:18:57,29.5,
20180922,17:18:58,29.5,
20180922,17:18:59,29.5,
20180922,17:19:00,29.5,
20180922,17:19:02,29.5,
20180922,17:19:03,29.5,
20180922,17:19:04,29.5,
20180922,17:19:05,29.5,
20180922,17:19:06,29.5,
20180922,17:19:08,29.5,
20180922,17:19:09,29.5,
20180922,17:19:10,29.5,
20180922,17:19:11,29.5,
20180922,17:19:12,29.5,
20180922,17:19:14,29.25,
20180922,17:19:15,29.25,
20180922,17:19:16,29.25,
20180922,17:19:17,29.25,
20180922,17:19:18,29.25,
20180922,17:19:20,29.25,
20180922,17:19:21,29.25,
20180922,17:19:22,29.25,
20180922,17:19:23,29.25,
20180922,17:19:25,29.25,
20180922,17:19:26,29.5,
20180922,17:19:27,29.75,
20180922,17:19:28,29.5,
20180922,17:19:29,29.5,
20180922,17:19:31,29.75,
20180922,17:19:32,29.75,
20180922,17:19:33,29.5,
20180922,17:19:34,29.5,
20180922,17:19:35,29.5,
20180922,17:19:37,29.5,
20180922,17:19:38,29.25,
20180922,17:19:39,29.25,
20180922,17:19:40,29.25,
20180922,17:19:41,29.0,
20180922,17:19:43,29.0,
20180922,17:19:44,29.0,
20180922,17:19:45,29.0,
20180922,17:19:46,29.0,
20180922,17:19:48,29.0,
20180922,17:19:49,28.75,
20180922,17:19:50,28.75,
20180922,17:19:51,28.75,
20180922,17:19:52,28.5,
20180922,17:19:54,28.5,
20180922,17:19:55,28.5,
20180922,17:19:56,28.75,
20180922,17:19:57,28.75,
20180922,17:19:58,28.75,
20180922,17:20:00,29.0,
20180922,17:20:01,28.75,
20180922,17:20:02,28.75,
20180922,17:20:03,28.75,
20180922,17:20:04,28.75,
20180922,17:20:06,28.5,
20180922,17:20:07,28.5,
20180922,17:20:08,28.5,
20180922,17:20:09,28.5,
20180922,17:20:11,28.5,
20180922,17:20:12,28.5,
20180922,17:20:13,28.25,
20180922,17:20:14,28.25,
20180922,17:20:15,28.25,
20180922,17:20:17,28.25,
20180922,17:20:18,28.25,
20180922,17:20:19,28.5,
20180922,17:20:20,28.75,
20180922,17:20:21,28.75,
20180922,17:20:23,28.75,
20180922,17:20:24,28.75,
20180922,17:20:25,28.75,
20180922,17:20:26,28.5,
20180922,17:20:27,28.5,
20180922,17:20:29,28.5,
20180922,17:20:30,28.5,
20180922,17:20:31,28.25,
20180922,17:20:32,28.5,
20180922,17:20:34,28.5,
20180922,17:20:35,28.25,
20180922,17:20:36,28.25,
20180922,17:20:37,28.25,
20180922,17:20:38,28.5,
20180922,17:20:40,28.5,
20180922,17:20:41,28.25,
20180922,17:20:42,28.25,
20180922,17:20:43,28.25,
20180922,17:20:44,28.25,
20180922,17:20:46,28.25,
20180922,17:20:47,28.25,
20180922,17:20:48,28.25,
20180922,17:20:49,28.25,
20180922,17:20:50,28.25,
20180922,17:20:52,28.25,
20180922,17:20:53,28.25,
20180922,17:20:54,28.25,
20180922,17:20:55,28.25,
20180922,17:20:57,28.25,
20180922,17:20:58,28.25,
20180922,17:20:59,28.25,
20180922,17:21:00,28.0,
20180922,17:21:01,28.0,
20180922,17:21:03,28.0,
20180922,17:21:04,28.0,
20180922,17:21:05,28.0,
20180922,17:21:06,28.0,
20180922,17:21:07,27.75,
20180922,17:21:09,27.75,
20180922,17:21:10,27.75,
20180922,17:21:11,27.75,
20180922,17:21:12,27.75,
20180922,17:21:13,27.0,
20180922,17:21:15,26.0,
20180922,17:21:16,27.75,
20180922,17:21:17,28.0,
20180922,17:21:18,27.75,
20180922,17:21:20,27.75,
20180922,17:21:21,21.75,
20180922,17:21:22,26.75,
20180922,17:21:23,27.75,
20180922,17:21:24,27.75,
20180922,17:21:26,27.75,
20180922,17:21:27,27.75,
20180922,17:21:28,27.0,
20180922,17:21:29,27.75,
20180922,17:21:30,25.0,
20180922,17:21:32,26.75,
20180922,17:21:33,27.75,
20180922,17:21:34,27.75,
20180922,17:21:35,27.75,
20180922,17:21:36,27.75,
20180922,17:21:38,27.75,
20180922,17:21:39,27.75,
20180922,17:21:40,27.75,
20180922,17:21:41,27.75,
20180922,17:21:42,27.75,
20180922,17:21:44,27.75,
20180922,17:21:45,27.5,
20180922,17:21:46,27.5,
20180922,17:21:47,27.5,
20180922,17:21:49,27.5,
20180922,17:21:50,27.5,
20180922,17:21:51,27.75,
20180922,17:21:52,27.75,
20180922,17:21:53,27.75,
20180922,17:21:55,27.75,
20180922,17:21:56,27.75,
20180922,17:21:57,27.75,
20180922,17:21:58,27.75,
20180922,17:21:59,27.75,
20180922,17:22:01,26.75,
20180922,17:22:02,26.5,
20180922,17:22:03,25.0,
20180922,17:22:04,24.0,
20180922,17:22:05,24.25,
20180922,17:22:07,24.25,
20180922,17:22:08,23.25,
20180922,17:22:09,22.75,
20180922,17:22:10,23.0,
20180922,17:22:12,24.5,
20180922,17:22:13,23.5,
20180922,17:22:14,24.75,
20180922,17:22:15,27.75,
20180922,17:22:16,27.75,
20180922,17:22:18,27.75,
20180922,17:22:19,27.75,
20180922,17:22:20,27.75,
20180922,17:22:21,27.5,
20180922,17:22:22,27.75,
20180922,17:22:24,27.5,
20180922,17:22:25,27.5,
20180922,17:22:26,27.5,
20180922,17:22:27,27.75,
20180922,17:22:28,27.75,
20180922,17:22:30,27.75,
20180922,17:22:31,27.5,
20180922,17:22:32,27.5,
20180922,17:22:33,27.5,
20180922,17:22:35,27.5,
20180922,17:22:36,27.5,
20180922,17:22:37,27.5,
20180922,17:22:38,27.5,
20180922,17:22:39,27.5,
20180922,17:22:41,27.5,
20180922,17:22:42,27.5,
20180922,17:22:43,27.5,
20180922,17:22:44,27.25,
20180922,17:22:45,27.5,
20180922,17:22:47,27.25,
20180922,17:22:48,27.25,
20180922,17:22:49,27.25,
20180922,17:22:50,27.25,
20180922,17:22:51,27.0,
20180922,17:22:53,27.25,
20180922,17:22:54,27.25,
20180922,17:22:55,27.0,
20180922,17:22:56,27.0,
20180922,17:22:58,27.0,
20180922,17:22:59,27.0,
20180922,17:23:00,27.0,
20180922,17:23:01,27.0,
20180922,17:23:02,27.0,
20180922,17:23:04,27.0,
20180922,17:23:05,27.0,
20180922,17:23:06,27.0,
20180922,17:23:07,27.0,
20180922,17:23:08,27.0,
20180922,17:23:10,27.0,
20180922,17:23:11,27.0,
20180922,17:23:12,27.0,
20180922,17:23:13,27.25,
20180922,17:23:14,27.25,
20180922,17:23:16,27.25,
20180922,17:23:17,27.25,
20180922,17:23:18,27.0,
20180922,17:23:19,27.25,
20180922,17:23:21,27.0,
20180922,17:23:22,27.25,
20180922,17:23:23,27.25,
20180922,17:23:24,27.0,
20180922,17:23:25,27.0,
20180922,17:23:27,27.0,
20180922,17:23:28,27.25,
20180922,17:23:29,27.25,
20180922,17:23:30,27.25,
20180922,17:23:31,27.25,
20180922,17:23:33,27.25,
20180922,17:23:34,27.25,
20180922,17:23:35,27.25,
20180922,17:23:36,27.25,
20180922,17:23:37,27.0,
20180922,17:23:39,27.0,
